TopRatingID,id,host_id,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,amenities,price,availability_365,number_of_reviews,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,reviews_per_month,bedrooms
2386,9669049,49959241,f,7,f,Gardena,33.89729121,-118.2927983,Apartment,Private room,"{""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$34.00 ,100,10,9,8,9,strict,0.59,1
2387,929868,5007529,f,1,t,Glassell Park,34.10659938,-118.2350344,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair accessible"",""Free parking on premises"",""Pets allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Self Check-In"",Lockbox,""Private entrance""}",$80.00 ,332,16,10,8,8,moderate,0.34,1
2388,5548429,4378151,f,22,t,Glendale,34.14209374,-118.2481538,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Essentials,Shampoo}",$59.00 ,359,101,9,9,9,strict,24.05,0
2389,15572519,80720775,f,27,t,Glendale,34.16877851,-118.2907608,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Private entrance""}",$95.00 ,269,21,10,9,9,strict,3.42,2
2390,7133323,4378151,f,22,t,Glendale,34.14035755,-118.2498659,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Essentials,Shampoo}",$59.00 ,355,104,9,9,9,strict,4.83,0
2391,14013101,83797464,f,1,f,Granada Hills,34.28826522,-118.4963054,House,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",""Laptop friendly workspace""}",$199.00 ,89,16,10,9,9,strict,1.83,3
2392,3841414,3176975,f,1,t,Northridge,34.23064648,-118.5103694,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets allowed"",""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials}",$325.00 ,0,7,10,9,9,moderate,0.23,4
2393,13963790,50568317,f,4,t,Northridge,34.22665842,-118.5504544,House,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Breakfast,""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",""Doorman Entry""}",$29.00 ,108,10,10,9,9,moderate,1.05,1
2394,1777169,4254885,f,2,t,Playa Vista,33.97285403,-118.4214234,Condominium,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Hangers,Iron,""Laptop friendly workspace""}",$188.00 ,364,7,9,9,9,strict,0.25,2
2395,8047430,19088986,f,4,t,Hacienda Heights,34.01001671,-117.9975044,House,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo}",$50.00 ,287,27,9,9,9,flexible,1.34,1
2396,4892398,25173673,f,1,f,Hacienda Heights,33.99375859,-117.9330192,House,Private room,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",Washer,""Fire extinguisher"",Essentials,Shampoo}",$40.00 ,346,7,9,9,9,flexible,0.26,1
2397,2942666,14930951,f,11,t,Hawthorne,33.92785533,-118.3627916,House,Entire home/apt,"{""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$149.00 ,283,46,10,9,9,strict,1.34,3
2398,15144488,3676012,f,1,t,Hawthorne,33.90883017,-118.3442442,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",""Doorman Entry""}",$79.00 ,313,7,10,9,9,flexible,0.99,2
2399,14733879,91590858,f,3,t,Hollywood Hills,34.10845893,-118.3348877,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",$58.00 ,123,19,8,9,9,flexible,2.31,1
2400,11307613,5152078,f,4,t,Hollywood Hills,34.10801083,-118.3312238,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",Kitchen,""Elevator in building"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",$86.00 ,242,29,10,9,9,strict,2,0
2401,4818503,24814926,f,1,f,Hollywood Hills,34.10613529,-118.3306899,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Smoking allowed"",Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo}",$420.00 ,365,23,10,9,9,moderate,0.88,4
2402,6704897,2547347,f,1,t,Hollywood Hills,34.12400181,-118.349586,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$300.00 ,324,58,9,10,9,strict,2.63,3
2403,3281853,16586625,f,2,t,Hollywood Hills,34.10436725,-118.3399821,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Shampoo}",$92.00 ,327,87,8,9,9,strict,2.49,0
2404,14505523,61668017,f,4,f,Hollywood Hills West,34.10378482,-118.3513041,Apartment,Shared room,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$30.00 ,345,13,9,9,9,strict,1.49,1
2405,10726170,55435610,f,1,f,Hollywood Hills West,34.10404396,-118.3468388,Apartment,Private room,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in building"",""Smoke detector"",Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$49.00 ,364,28,9,10,9,moderate,1.9,1
2406,13194651,73811179,f,16,t,Hollywood Hills West,34.09885265,-118.3781266,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$145.00 ,141,31,9,10,8,strict,2.94,3
2407,13766525,80747839,f,1,t,Jefferson Park,34.03640257,-118.3183441,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",$89.00 ,92,7,10,9,8,strict,0.7,0
2408,13603633,63951475,f,27,t,Koreatown,34.05756715,-118.2931261,Dorm,Shared room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$15.00 ,26,50,10,8,9,strict,4.78,1
2409,4549718,16220815,f,1,t,Koreatown,34.07253828,-118.2952262,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,Essentials}",$100.00 ,306,8,9,9,9,moderate,0.28,1
2410,12625830,16644446,f,56,t,Koreatown,34.06291435,-118.2923862,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",""Pets allowed"",Gym,""Elevator in building"",""Hot tub"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$249.00 ,170,7,8,10,9,strict,0.61,2
2411,16226900,31533086,f,26,t,Koreatown,34.07503104,-118.3093942,House,Entire home/apt,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$99.00 ,118,18,10,9,9,strict,3.83,4
2412,523997,1466173,f,25,t,Koreatown,34.05933649,-118.2922906,Apartment,Private room,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$45.00 ,327,150,9,9,9,moderate,2.6,1
2413,3185161,558465,f,4,t,Koreatown,34.05771282,-118.3014263,Bed & Breakfast,Shared room,"{Internet,""Wireless Internet"",Kitchen,Breakfast,""Elevator in building"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$45.00 ,4,15,9,9,8,strict,0.45,1
2414,8226591,11637556,f,2,t,Koreatown,34.06792923,-118.2928485,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Elevator in building"",""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$75.00 ,0,19,10,9,9,flexible,1.35,1
2415,6971926,36556434,f,1,t,Koreatown,34.05632979,-118.2977458,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),""Elevator in building"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Hangers}",$145.00 ,185,30,9,9,9,strict,1.48,1
2416,8274301,21420131,f,10,f,Koreatown,34.05816116,-118.3045216,House,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher""}",$51.00 ,169,69,9,9,9,strict,3.53,1
2417,14489820,48573281,f,3,t,Koreatown,34.07498132,-118.313674,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",""Pets allowed"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Safety card"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Private entrance""}",$85.00 ,340,85,10,9,9,moderate,9.85,0
2418,13675246,76235304,f,5,t,Inglewood,33.94096684,-118.3415717,House,Private room,"{Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",""Doorman Entry""}",$45.00 ,164,38,9,8,9,strict,3.74,1
2419,14793008,92390530,f,3,f,Inglewood,33.92598312,-118.3336543,House,Private room,"{""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",Breakfast,""Pets live on this property"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}",$55.00 ,77,22,10,9,9,strict,2.73,4
2420,17589010,119494857,f,1,f,Inglewood,33.97178427,-118.3641759,Apartment,Private room,"{TV,""Wireless Internet"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets live on this property"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$50.00 ,54,8,10,9,9,flexible,5.45,1
2421,3999175,9464908,f,30,f,Inglewood,33.97182135,-118.3495381,Dorm,Private room,"{""Wireless Internet"",Kitchen,""Free parking on premises"",""Smoke detector"",""Lock on bedroom door"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$33.00 ,354,7,10,9,9,moderate,0.23,1
2422,13860941,16862571,f,43,t,Marina del Rey,33.97081227,-118.44548,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets allowed"",Gym,""Elevator in building"",""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$98.00 ,34,14,10,10,9,strict,1.58,2
2423,13296311,72009130,f,6,f,Marina del Rey,33.98011032,-118.4621626,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$139.00 ,87,21,9,10,9,strict,2.18,1
2424,10220455,49753724,f,1,t,Long Beach,33.78004009,-118.1580835,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",Essentials}",$80.00 ,0,7,9,9,10,flexible,0.44,1
2425,14320182,16862571,f,43,t,Long Beach,33.76896005,-118.1942658,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",Gym,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$98.00 ,352,14,9,9,9,strict,1.56,1
2426,3084359,15694636,f,3,f,Long Beach,33.7585143,-118.134746,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer""}",$350.00 ,282,11,10,10,9,super_strict_60,0.31,2
2427,9199513,39401074,f,4,t,Long Beach,33.77709708,-118.1860837,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Iron}",$80.00 ,350,7,10,9,9,strict,0.58,1
2428,2728146,8013441,f,1,t,Long Beach,33.76688372,-118.181582,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace""}",$128.00 ,305,10,10,9,8,strict,0.3,2
2429,11572387,1836658,f,1,t,Long Beach,33.75791291,-118.1378491,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets allowed"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$260.00 ,0,8,10,10,9,moderate,0.63,3
2430,3772639,19133591,f,1,t,Long Beach,33.76501944,-118.1787756,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron}",$143.00 ,252,48,10,9,9,moderate,1.44,1
2431,10420029,16501642,f,1,f,Long Beach,33.76760367,-118.1878922,Condominium,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$72.00 ,333,38,9,10,9,strict,2.82,0
